filename.1	Short Utterance	challengelevel	Response
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1428.wav	i guess you got to look at something like that	0	I guess you got to look at something like that.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1428.wav	i guess you got to look at something like that	0	i guess you got to look at something like that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1428.wav	i guess you got to look at something like that	0	i guess you got to look at something like that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1428.wav	i guess you got to look at something like that	0	I guess you got to look at something like that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1428.wav	i guess you got to look at something like that	0	I guess you got to look at something like that
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1670.wav	i had to have a transmission replaced in an automobile	0	I had to have a transmission replaced in an automobile
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1670.wav	i had to have a transmission replaced in an automobile	0	I had to have a transmission replaced in an automobile.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1670.wav	i had to have a transmission replaced in an automobile	0	i had to have a transmission replaced in an automobile
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1670.wav	i had to have a transmission replaced in an automobile	0	i had to have a transmission replaced in an automobile
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1670.wav	i had to have a transmission replaced in an automobile	0	i had to have a transmission replaced in an automobile
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1670.wav	i had to have a transmission replaced in an automobile	0	I had to have a transmission replaced in an automobile
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1703.wav	i like colombo probably the best of any of those mystery things	0	I like Columbo probably the best of any of those mystery things
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1703.wav	i like colombo probably the best of any of those mystery things	0	I like Colombo probably the best of all of those mystery things.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1703.wav	i like colombo probably the best of any of those mystery things	0	i like colombo out of the mystery things
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1703.wav	i like colombo probably the best of any of those mystery things	0	I like Columbo the best of all of those mystery things
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1703.wav	i like colombo probably the best of any of those mystery things	0	I like Columbo probably the best of any of those mystery thinngs
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1703.wav	i like colombo probably the best of any of those mystery things	0	I like colombo probably best of any of those mystery things
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_175.wav	i seem to remember those shows being on in the afternoon	0	I seem to remember those shows being on in the afternoon
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_175.wav	i seem to remember those shows being on in the afternoon	0	I seem to remember those shows being on in the afternoon.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_175.wav	i seem to remember those shows being on in the afternoon	0	i remember those shows being on in the afternoon
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_175.wav	i seem to remember those shows being on in the afternoon	0	i seem to remember those shows being on in the afternoon
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_175.wav	i seem to remember those shows being on in the afternoon	0	i seem to remember those shows being on in the afternoon
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_175.wav	i seem to remember those shows being on in the afternoon	0	I seem to remember those shows being on in the afternoon.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1876.wav	i think they last a lot longer than anything else	0	I think they last a lot longer than anything else
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1876.wav	i think they last a lot longer than anything else	0	I think they last a lot longer than anything else.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1876.wav	i think they last a lot longer than anything else	0	i think they laughed alot longer than anything else
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1876.wav	i think they last a lot longer than anything else	0	i think they last a lot longer than anything else
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1876.wav	i think they last a lot longer than anything else	0	i think they last a lot longer than anything else
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1876.wav	i think they last a lot longer than anything else	0	I think they laughed a lot longer than anything else.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_493.wav	i worked for this company before i had my first daughter	0	I worked for this company before I had my first daughter
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_493.wav	i worked for this company before i had my first daughter	0	I worked for this company before I had my first daughter.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_493.wav	i worked for this company before i had my first daughter	0	i worked for this company before i had my daughter
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_493.wav	i worked for this company before i had my first daughter	0	i worked for this company before i had my first daughter
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_493.wav	i worked for this company before i had my first daughter	0	I worked for this company before i had my first daughter
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_493.wav	i worked for this company before i had my first daughter	0	I worked for this company before I had my first daughter
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_718.wav	if they going to go out of state for vacation	0	... going to go out of state for vacation
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_718.wav	if they going to go out of state for vacation	0	Are they going to go out of state for vacation.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_718.wav	if they going to go out of state for vacation	0	i missed this one
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_718.wav	if they going to go out of state for vacation	0	if they are going to go out of state for vacation
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_718.wav	if they going to go out of state for vacation	0	if they going to go out of state for vactions
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_718.wav	if they going to go out of state for vacation	0	if they going to go out of state for vacation.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1302.wav	in the larger schools you get caught up in the bureaucracy	0	In the largest ... you get caught up in the bureaucracy
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1302.wav	in the larger schools you get caught up in the bureaucracy	0	In the largest schools you get caught up in the bureaucracy.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1302.wav	in the larger schools you get caught up in the bureaucracy	0	in the largr schools you get caught up in the buocricy
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1302.wav	in the larger schools you get caught up in the bureaucracy	0	in the larger schools you get caught up in the bureaurocracy
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1302.wav	in the larger schools you get caught up in the bureaucracy	0	in the largest schools you get caught up in the beauracuray
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1302.wav	in the larger schools you get caught up in the bureaucracy	0	in the larger schools you get caught up in the bureaucracy
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1122.wav	because a lot of states do still practice capital punishment	0	Because a lot of states do still practise capital punishment
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1122.wav	because a lot of states do still practice capital punishment	0	because a lot of states still practice capital punishment
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1122.wav	because a lot of states do still practice capital punishment	0	because a lot of states still practise capitol punishment
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1122.wav	because a lot of states do still practice capital punishment	0	because a lot of states still do practice capital punishment
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1122.wav	because a lot of states do still practice capital punishment	0	because of lot of stated do still practice capital punishment
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1122.wav	because a lot of states do still practice capital punishment	0	because a lot of states still practise capital punishment
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_804.wav	it was far extreme thought we never find the place	0	It was far ... thought we'd never find the place
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_804.wav	it was far extreme thought we never find the place	0	It was ...... extreme thought we'd never find the place.
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_804.wav	it was far extreme thought we never find the place	0	it was far extreme never thought we'd find the place
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_804.wav	it was far extreme thought we never find the place	0	it was far extreme thought we never find this place
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_804.wav	it was far extreme thought we never find the place	0	it was far extreme, thought we never find the place
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_804.wav	it was far extreme thought we never find the place	0	it was far extreme thought we would never find the place
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1813.wav	like when you buy a tire you pay a federal excise tax	0	Like when you buy a tire you pay a federal ... tax
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1813.wav	like when you buy a tire you pay a federal excise tax	0	When you buy a tire you pay a federal excise tax
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1813.wav	like when you buy a tire you pay a federal excise tax	0	like when you buy a tyre you pay a tax
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1813.wav	like when you buy a tire you pay a federal excise tax	0	like when you buy a tyre you pay a federal excise tax
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1813.wav	like when you buy a tire you pay a federal excise tax	0	like when you buy a tyre you pay a federal excise tax
1638811802290682038_sent_int_pegasus_noisy_babble_5_utt_1813.wav	like when you buy a tire you pay a federal excise tax	0	like when you buy a tyre you pay a federal excise tax
1638811802290682038_sent_int_pegasus_noisy_babble_0_utt_837.wav	some of those books are real tough to get into	1	Some of those books are real tough to get into
1638811802290682038_sent_int_pegasus_noisy_babble_0_utt_837.wav	some of those books are real tough to get into	1	Some of those books are real tough to get into.
